지형지물부호,관리번호,행정읍면동,도엽번호,관리기관,도로구간번호,공사번호,재질,구조,연장,폭원,높이-최대,높이-최소,대장초기화여부,비고,구분ID,경도,위도
옹벽,1440,산양읍,348021958D,통영시,8975,,철근콘크리트,,69.8,0.3,0.98,0.1,1,,2264,128.4379976,34.82116704
옹벽,1441,봉평동,348021958D,통영시,9249,,철근콘크리트,,16.67,0.3,0.95,0.7,1,,2265,128.4396192,34.82217327
옹벽,1442,산양읍,348021958D,통영시,8979,,화강석,,27.51,0.3,0.9,0.9,1,,2266,128.4391804,34.82197524
옹벽,1443,산양읍,348021958D,통영시,8979,,화강석,,18.79,0.3,2.1,0.6,1,,2267,128.4391496,34.82195548
옹벽,1444,산양읍,348021959C,통영시,9252,,철근콘크리트,,126.91,0.3,0.9,0.7,1,,2268,128.4402344,34.82018207
옹벽,1445,산양읍,348021968A,통영시,8989,,철근콘크리트,,18.31,0.3,1.6,0.6,1,,2269,128.4369304,34.81966501
옹벽,438,무전동,348021465D,통영시,82,,철근콘크리트,,18.35,0.3,1.1,0.6,1,,2270,128.4235761,34.86544292
옹벽,221,미수동,348021941C,통영시,1956,,철근콘크리트,,32.65,0.3,2.9,2.9,1,,2271,128.402196,34.825904
옹벽,222,미수동,348021941D,통영시,1956,,철근콘크리트,,52.88,0.3,0.8,0.1,1,,2272,128.4025932,34.82599885
옹벽,223,미수동,348021941D,통영시,2010,,철근콘크리트,,19.49,0.3,0.6,0.1,1,,2273,128.4028661,34.82621896
옹벽,224,미수동,348021941D,통영시,1984,,철근콘크리트,,44.52,0.3,1,0.1,1,,2274,128.4033928,34.82667113
옹벽,225,미수동,348021941D,통영시,1989,,무근콘크리트,,160.04,0.3,1.4,0.4,1,,2275,128.4043031,34.82620597
옹벽,226,미수동,348021941D,통영시,1970,,철근콘크리트,,375.85,0.3,1,0.2,1,,2276,128.4054883,34.82732884
옹벽,227,미수동,348021941D,통영시,1965,,철근콘크리트,,66.86,0.3,3.8,0.4,1,,2277,128.4039077,34.82711026
옹벽,228,미수동,348021941B,통영시,2480,,철근콘크리트,,187.51,0.3,1.1,1.1,1,,2278,128.4046688,34.82782978
옹벽,229,미수동,348021942A,통영시,1970,,철근콘크리트,,143.62,0.3,1,1,1,,2279,128.4057599,34.82759327
옹벽,230,미수동,348021942A,통영시,3346,,철근콘크리트,,240.59,0.3,3.7,0.2,1,,2280,128.407216,34.82949319
옹벽,231,미수동,348021943A,통영시,1970,,철근콘크리트,,142.18,0.3,5.5,0.1,1,,2281,128.4119992,34.82810313
옹벽,232,미수동,348021943A,통영시,1970,,철근콘크리트,,154.55,0.3,5.5,0.2,1,,2282,128.4122301,34.82794889
옹벽,233,봉평동,348021943B,통영시,1970,,철근콘크리트,,204.45,0.3,1,0.1,1,,2283,128.4138671,34.82802058
옹벽,234,봉평동,348021943B,통영시,1970,,철근콘크리트,,239.44,0.3,5.5,0.2,1,,2284,128.4142969,34.82772027
옹벽,235,봉평동,348021933D,통영시,2118,,철근콘크리트,,77.78,0.3,2,0.4,1,,2285,128.4146705,34.83031082
옹벽,236,봉평동,348021944C,통영시,1970,,철근콘크리트,,17.59,0.3,0.7,0.2,1,,2286,128.4155882,34.82733695
옹벽,237,봉평동,348021944C,통영시,1970,,철근콘크리트,,20.15,0.3,1.1,0.2,1,,2287,128.4153082,34.82740102
옹벽,238,봉평동,348021934D,통영시,7851,,철근콘크리트,,142.55,0.3,1.5,0.2,1,,2288,128.4178279,34.83064281
옹벽,239,도천동,348021912B,통영시,1019,,철근콘크리트,,76.74,0.3,2.1,0.1,1,,2289,128.4099047,34.8428512
옹벽,240,도천동,348021923A,통영시,1019,,철근콘크리트,,20.36,0.3,1.4,0.3,1,,2290,128.4115837,34.83999739
옹벽,241,도천동,348021913C,통영시,1019,,철근콘크리트,,37.27,0.3,1.7,0.6,1,,2291,128.4101331,34.84233437
옹벽,242,명정동,348021904C,통영시,3529,,철근콘크리트,,20.22,0.3,1.8,0.5,1,,2292,128.4153617,34.84530334
옹벽,243,명정동,348021904C,통영시,3529,,철근콘크리트,,62.4,0.3,2.8,0.5,1,,2293,128.4152988,34.84524976
옹벽,244,명정동,348021904C,통영시,1037,,철근콘크리트,,80.16,0.3,3.5,0.5,1,,2294,128.4161333,34.84522204
옹벽,247,도천동,348021913D,통영시,1037,,철근콘크리트,,21.05,0.3,1.6,0.4,1,,2295,128.4146432,34.84200646
옹벽,248,도천동,348021913D,통영시,1037,,철근콘크리트,,56.3,0.3,2.3,1,1,,2296,128.4142578,34.84183881
옹벽,249,도천동,348021913D,통영시,1037,,철근콘크리트,,91.93,0.3,2,0.5,1,,2297,128.4137332,34.84142609
옹벽,250,도천동,348021913D,통영시,1027,,철근콘크리트,,89.23,0.3,3.1,0.5,1,,2298,128.4133833,34.84048408
옹벽,251,도천동,348021913D,통영시,3534,,철근콘크리트,,72.69,0.3,2,0.5,1,,2299,128.4135381,34.84014636
석축,2501,도천동,348021388C,통영시,11009,RD20118019,기타,,24.87,0.3,1.5,2,1,메쌓기,2300,128.3858452,34.85709044
옹벽,2502,도천동,348021388A,통영시,11011,RD20118019,철근콘크리트,,101.15,0.3,1,0.2,1,,2301,128.385746,34.85772774
옹벽,2503,도천동,348021805B,통영시,11028,RD20118019,철근콘크리트,,190.5,0.3,1,0.2,1,,2302,128.373767,34.84937993
옹벽,2504,도천동,348021395D,통영시,11036,RD20118019,철근콘크리트,,43.35,0.3,1,0.2,1,,2303,128.3732026,34.85017716
옹벽,2505,도천동,348021395D,통영시,11036,RD20118019,철근콘크리트,,209.45,0.3,1,0.2,1,,2304,128.3744441,34.8501812
옹벽,2506,도천동,348021806A,통영시,11036,RD20118019,철근콘크리트,,57.11,0.3,1,0.2,1,,2305,128.3758306,34.8497909
옹벽,2507,도천동,348021396C,통영시,11036,RD20118019,철근콘크리트,,170.37,0.3,1,0.2,1,,2306,128.3770379,34.85027312
옹벽,2508,도천동,348021396D,통영시,11039,RD20118019,철근콘크리트,,57.66,0.3,1,0.2,1,,2307,128.3787755,34.85054853
옹벽,2509,도천동,348021396D,통영시,11039,RD20118019,철근콘크리트,,25.04,0.3,1,0.2,1,,2308,128.3792468,34.85117794
옹벽,2510,도천동,348021396D,통영시,11039,RD20118019,철근콘크리트,,86.18,0.3,1,0.2,1,,2309,128.3794272,34.85166528
옹벽,2511,도천동,348021396D,통영시,11039,RD20118019,철근콘크리트,,46.24,0.3,1,0.2,1,,2310,128.3795673,34.85235348
옹벽,2512,도천동,348021396B,통영시,11042,RD20118019,철근콘크리트,,297.07,0.3,1,0.2,1,,2311,128.3800132,34.85341445
옹벽,2513,도천동,348021387D,통영시,11046,RD20118019,철근콘크리트,,28.4,0.3,1,0.2,1,,2312,128.3826955,34.8556191
옹벽,2514,도천동,348021388A,통영시,11054,RD20118019,철근콘크리트,,176.32,0.3,1,0.2,1,,2313,128.3852924,34.85896984
옹벽,2515,도천동,348021388A,통영시,11054,RD20118019,철근콘크리트,,147.92,0.3,1,0.2,1,,2314,128.3860725,34.85915382
옹벽,2516,도천동,348021388A,통영시,11054,RD20118019,철근콘크리트,,89.16,0.3,1,0.2,1,,2315,128.387274,34.8588129
옹벽,34,,348021860B,통영시,45,,철근콘크리트,,6.1,0.22,1,1,1,,2316,128.398606,34.82482521
옹벽,45,,348021860B,통영시,45,,철근콘크리트,,26.93,0.22,1,1,1,,2317,128.3988544,34.82454493
옹벽,46,,348021860B,통영시,45,,철근콘크리트,,27.15,0.22,1,1,1,,2318,128.3990442,34.8243294
옹벽,35,,348021860B,통영시,45,,철근콘크리트,,4.5,0.22,1,1,1,,2319,128.3986505,34.82477477
옹벽,40,,348021860B,통영시,45,,철근콘크리트,,11.98,0.22,1,1,1,,2320,128.3987141,34.82470293
옹벽,3001,북신동,348021906A,통영시,1147,,철근콘크리트,,6.97,0.3,0.2,3.5,1,,2321,128.4270931,34.84943232
옹벽,3002,북신동,348021906A,통영시,3507,,철근콘크리트,,14.02,0.3,0.4,0.8,1,,2322,128.4269568,34.84935952
옹벽,95,북신동,348021485A,통영시,323,,철근콘크리트,,94.63,0.3,2.05,0.1,1,,2323,128.42182,34.85831326
옹벽,2572,북신동,348021485D,통영시,11112,RD20120009,철근콘크리트,,79.52,0.3,3,3,1,,2324,128.4237836,34.85611017
옹벽,2571,북신동,348021485B,통영시,11112,RD20120009,철근콘크리트,,49.65,0.3,3,3,1,,2325,128.4231201,34.85721276
옹벽,2570,한산면,348022555B,통영시,11171,RD20120002,철근콘크리트,,143.76,0.6,0.6,0.6,1,,2326,128.4736448,34.77201364
옹벽,2569,한산면,348060542A,통영시,11172,RD20100001,철근콘크리트,,719.99,0.2,1.2,1.2,1,,2327,128.4572357,34.72765479
옹벽,2568,한산면,348060542B,통영시,11172,RD20100001,철근콘크리트,,122.31,0.2,1.2,1.2,1,,2328,128.4596796,34.72996929
옹벽,2567,한산면,348060533C,통영시,11172,RD20100001,철근콘크리트,,69.4,0.25,0.5,5,1,,2329,128.4609589,34.73098947
옹벽,2566,한산면,348032183B,통영시,9421,RD20120003,철근콘크리트,,64.93,0.2,0.5,0.5,1,,2330,128.5135114,34.75930899
옹벽,2565,한산면,348032183B,통영시,9421,RD20120003,철근콘크리트,,29.96,0.2,0.5,0.5,1,,2331,128.5129729,34.75927731
옹벽,2564,한산면,348032183B,통영시,9421,RD20120003,철근콘크리트,,29.99,0.2,0.5,0.5,1,,2332,128.5126246,34.75925043
옹벽,2563,한산면,348032183A,통영시,9427,RD20120003,철근콘크리트,,50.12,0.2,0.5,0.5,1,,2333,128.51217,34.75919528
옹벽,2562,한산면,348032183A,통영시,9427,RD20120003,철근콘크리트,,52.16,0.2,0.5,0.5,1,,2334,128.5115955,34.75914058
옹벽,2561,한산면,348032183A,통영시,9427,RD20120003,철근콘크리트,,59.67,0.2,0.5,1.2,1,,2335,128.510972,34.75905177
옹벽,2560,한산면,348032183A,통영시,9427,RD20120003,철근콘크리트,,51.13,0.2,0.5,1.2,1,,2336,128.5103646,34.75893319
옹벽,2559,한산면,348032183A,통영시,9427,RD20120003,철근콘크리트,,15.08,0.2,1.2,2.5,1,,2337,128.5101467,34.75886713
옹벽,2558,한산면,348032183A,통영시,9427,RD20120003,철근콘크리트,,6.32,0.2,1.2,1.2,1,,2338,128.5100834,34.75887843
옹벽,2556,사량면,348012060C,통영시,11170,RD20100004,철근콘크리트,,280.77,0.2,1,1,1,,2339,128.2470796,34.82137856
옹벽,2555,사량면,348012060A,통영시,11170,RD20100004,철근콘크리트,,384.15,0.2,1,1,1,,2340,128.2460266,34.82419615
옹벽,2554,한산면,348022555B,통영시,11171,RD20120002,철근콘크리트,,82.17,0.3,0.2,1,1,,2341,128.4736247,34.77299056
옹벽,2553,한산면,348022555B,통영시,11171,RD20120002,철근콘크리트,,27.6,0.3,0.2,1,1,,2342,128.4730317,34.77384167
옹벽,2552,한산면,348022555B,통영시,11171,RD20120002,철근콘크리트,,483.19,0.3,0.2,1,1,,2343,128.4741276,34.77402716
옹벽,2551,한산면,348022556A,통영시,11171,RD20120002,철근콘크리트,,61.95,0.3,0.2,1,1,,2344,128.4753809,34.77475024
옹벽,2550,한산면,348022546C,통영시,11171,RD20120002,철근콘크리트,,337.93,0.3,0.2,1,1,,2345,128.4766678,34.77627479
옹벽,2549,한산면,348022546C,통영시,11171,RD20120002,철근콘크리트,,39.55,0.3,0.2,1,1,,2346,128.4762984,34.77518795
옹벽,2548,한산면,348022546C,통영시,11171,RD20120002,철근콘크리트,,226.54,0.3,0.2,1,1,,2347,128.4767739,34.77713656
옹벽,2547,한산면,348022546B,통영시,11171,RD20120002,철근콘크리트,,34.37,0.3,0.2,1,1,,2348,128.4776838,34.7789103
석축,2546,도천동,348021914A,통영시,11163,RD20110008,석축,,42.38,1,4,4,1,,2349,128.4156723,34.84233579
석축,2545,도천동,348021914A,통영시,11163,RD20110008,석축,,20.99,0.6,2,2,1,,2350,128.4160771,34.84255465
옹벽,2544,북신동,348021496A,통영시,11125,RD20120009,철근콘크리트,,19.97,0.35,1.1,1.1,1,,2351,128.4256325,34.85486055
옹벽,2543,북신동,348021496A,통영시,11134,RD20120009,철근콘크리트,,55.3,0.35,0.8,1.7,1,,2352,128.4251243,34.85441178
옹벽,2542,북신동,348021495B,통영시,11134,RD20120009,철근콘크리트,,35.14,0.22,1.2,1.2,1,,2353,128.4248694,34.85469431
옹벽,2541,북신동,348021485D,통영시,11124,RD20120009,철근콘크리트,,78.64,0.35,0.5,5,1,,2354,128.4241797,34.85502478
옹벽,2540,북신동,348021485D,통영시,11118,RD20120009,철근콘크리트,,57.27,0.4,0.7,0.7,1,,2355,128.4239135,34.85567481
옹벽,2539,북신동,348021485D,통영시,11115,RD20120009,철근콘크리트,,25.28,0.4,0.75,3,1,,2356,128.4239511,34.855946
옹벽,2538,북신동,348021485D,통영시,11113,RD20120009,철근콘크리트,,9.06,0.35,0.3,0.65,1,,2357,128.4235984,34.85587873
옹벽,2537,북신동,348021485A,통영시,11107,RD20120009,철근콘크리트,,16.21,0.3,1.8,2.8,1,,2358,128.4222385,34.85794825
옹벽,2536,북신동,348021485D,통영시,11112,RD20120009,철근콘크리트,,35.77,0.36,1.17,1.17,1,,2359,128.4234604,34.85613256
옹벽,2578,,348021933A,통영시,12009,RD20120014,철근콘크리트,,8.3,0.16,1.2,0.2,1,,2360,128.410252,34.83262683
옹벽,2577,,348021932D,통영시,12009,RD20120014,철근콘크리트,,12,0.3,2.2,0.1,1,,2361,128.4096816,34.83172271
옹벽,2576,,348021932D,통영시,12009,RD20120014,철근콘크리트,,57.21,0.16,1.1,0.2,1,,2362,128.4094248,34.83146099
옹벽,2575,,348021932D,통영시,12009,RD20120014,철근콘크리트,,8.45,0.16,1.1,0.2,1,,2363,128.4097343,34.83164571
옹벽,2574,,348021932D,통영시,12009,RD20120014,철근콘크리트,,36.5,0.16,1.1,0.2,1,,2364,128.4098878,34.83184514
옹벽,2573,,348021933C,통영시,12009,20120014,철근콘크리트,,22,0.16,1.1,0.2,1,,2365,128.4100414,34.83211743
옹벽,3201,광도면,348021443D,통영시,13007,RD20130001,철근콘크리트,,71.92,0.5,1.8,0.8,1,,2366,128.4132419,34.87645838
옹벽,3202,광도면,348021463B,통영시,13003,RD20130001,철근콘크리트,,18.9,0.5,0.5,0.5,1,,2367,128.4149592,34.86932699
옹벽,3203,광도면,348021463B,통영시,13003,RD20130001,철근콘크리트,,29.72,0.5,0.5,0.5,1,,2368,128.4147154,34.86947186
옹벽,3204,광도면,348021463B,통영시,13003,RD20130001,철근콘크리트,,96.27,0.5,0.5,0.5,1,,2369,128.4141324,34.86980013
옹벽,3205,광도면,348021463B,통영시,13003,RD20130001,철근콘크리트,,58.29,0.5,0.5,0.5,1,,2370,128.4149074,34.86948549
옹벽,3206,광도면,348021463B,통영시,13003,RD20130001,철근콘크리트,,81.49,0.5,0.5,0.5,1,,2371,128.4141933,34.86990797
옹벽,3207,광도면,348021453B,통영시,13003,RD20130001,철근콘크리트,,93.53,0.5,1,0.3,1,,2372,128.4128559,34.87491074
옹벽,3208,광도면,348021453D,통영시,13003,RD20130001,철근콘크리트,,33.21,0.5,2.3,0.5,1,,2373,128.413923,34.87033873
옹벽,3209,광도면,348021453D,통영시,13003,RD20130001,철근콘크리트,,183.63,0.5,3.4,3,1,,2374,128.4135636,34.87118052
석축,3220,산양읍,348022315B,통영시,13502,RD20130052,철근콘크리트,,91.7,0.3,1,0.5,1,,2375,128.374972,34.7948455
석축,3221,욕지면,348050488A,통영시,13500,RD20130061,도경석,,7.17,0.3,0.9,0.1,1,,2376,128.1863047,34.70848713
석축,3222,욕지면,348050488A,통영시,13500,RD20130061,도경석,,22.92,0.3,0.8,0.1,1,,2377,128.1859276,34.70763767
석축,3223,욕지면,348050488C,통영시,13500,RD20130061,도경석,,6.86,0.3,1.35,0.1,1,,2378,128.1858375,34.70746295
석축,3224,욕지면,348050488C,통영시,13500,RD20130061,도경석,,23.23,0.3,1.6,0.1,1,,2379,128.1854775,34.70706559
석축,3225,욕지면,348050488C,통영시,13500,RD20130061,도경석,,44.06,0.3,1.2,0.1,1,,2380,128.1848154,34.70677095
석축,3226,욕지면,348050487D,통영시,13500,RD20130061,도경석,,41.72,0.3,0.9,0.1,1,,2381,128.1843403,34.70665682
석축,3227,욕지면,348050487D,통영시,13500,RD20130061,도경석,,33.21,0.3,1.35,0.2,1,,2382,128.1832874,34.70634703
석축,3228,욕지면,348050487D,통영시,13500,RD20130061,도경석,,41.04,0.3,0.9,0.1,1,,2383,128.1825405,34.7069545
석축,3229,욕지면,348050487D,통영시,13500,RD20130061,도경석,,33.16,0.3,1.6,0.1,1,,2384,128.1818166,34.70754248
석축,3230,욕지면,348050487A,통영시,13500,RD20130061,도경석,,27.35,0.3,2,0.1,1,,2385,128.1814871,34.70758783
석축,3231,욕지면,348050487A,통영시,13500,RD20130061,도경석,,51.59,0.3,1.3,0.1,1,,2386,128.1812027,34.70789725
석축,3232,욕지면,348050487A,통영시,13500,RD20130061,철근콘크리트,,42.08,0.3,1.3,0.1,1,,2387,128.1810055,34.7082918
석축,3233,욕지면,348050487A,통영시,13500,RD20130061,도경석,,44.58,0.3,3.4,0.1,1,,2388,128.1806308,34.70857751
석축,3234,욕지면,348050488C,통영시,13500,RD20130061,도경석,,21.31,0.3,2.5,0.1,1,,2389,128.1857342,34.70730938
석축,3235,용남면,348021065C,통영시,13509,RD20130060,철근콘크리트,,26.67,0.3,0.5,0.5,1,,2390,128.4724052,34.91605378
석축,3236,용남면,348021065C,통영시,13509,RD20130060,철근콘크리트,,32.28,0.3,0.5,0.5,1,,2391,128.47238,34.9163444
석축,3237,용남면,348021065C,통영시,13509,RD20130060,철근콘크리트,,82.09,0.3,0.5,0.5,1,,2392,128.4724193,34.91686831
석축,3238,용남면,348021065C,통영시,13509,RD20130060,철근콘크리트,,37.86,0.3,0.5,0.5,1,,2393,128.4723439,34.91741516
석축,3239,용남면,348021065A,통영시,13509,RD20130060,철근콘크리트,,16.18,0.3,1.1,0.2,1,,2394,128.4720093,34.91818923
석축,3240,용남면,348021065A,통영시,13509,RD20130060,철근콘크리트,,71.44,0.3,1.1,0.2,1,,2395,128.4710784,34.91808317
석축,3241,용남면,348021064B,통영시,13509,RD20130060,철근콘크리트,,24.48,0.3,0.2,1.1,1,,2396,128.4697098,34.91776373
석축,3242,용남면,348021064B,통영시,13509,RD20130060,철근콘크리트,,28.57,0.3,0.2,1.1,1,,2397,128.4692414,34.91776571
석축,3243,용남면,348021064B,통영시,13509,RD20130060,철근콘크리트,,102.07,0.3,0.2,0.2,1,,2398,128.4681441,34.91776934
석축,3244,용남면,348021064B,통영시,13509,RD20130060,철근콘크리트,,58.85,0.3,1.1,0.2,1,,2399,128.4692279,34.91770472
석축,3245,용남면,348021091B,통영시,13506,RD20130055,철근콘크리트,,59.9,0.3,1.1,0.2,1,,2400,128.4545375,34.90474743
석축,3246,용남면,348021091B,통영시,13506,RD20130055,철근콘크리트,,140.08,0.3,1.1,0.2,1,,2401,128.4531051,34.90356103
석축,3247,용남면,348021091B,통영시,13506,RD20130055,철근콘크리트,,84.12,0.3,0.9,0.2,1,,2402,128.4538385,34.90448851
석축,3248,용남면,348021092A,통영시,13508,RD20130055,철근콘크리트,,41.26,0.3,1.1,0.2,1,,2403,128.4556681,34.90460227
석축,3249,용남면,348021092A,통영시,13506,RD20130055,철근콘크리트,,65.88,0.3,1.1,0.2,1,,2404,128.4548772,34.90467405
석축,3250,용남면,348021091B,통영시,13506,RD20130055,철근콘크리트,,38.77,0.3,1.1,0.2,1,,2405,128.454249,34.90462796
석축,3251,용남면,348021091B,통영시,13506,RD20130055,철근콘크리트,,167.15,0.3,1.1,0.2,1,,2406,128.4530511,34.90340323
석축,3252,산양읍,348021091B,통영시,13520,RD20130054,철근콘크리트,,46.1,0.3,1.25,0.9,1,,2407,128.4038116,34.80991815
석축,3253,산양읍,348021981B,통영시,13520,RD20130054,철근콘크리트,,12.02,0.3,1.25,1.25,1,,2408,128.4036893,34.80963741
석축,3254,산양읍,348021981B,통영시,13520,RD20130054,석축,메쌓기,5.41,0.3,1.3,0.1,1,,2409,128.4034941,34.80947167
석축,3255,용남면,348021064B,통영시,13509,RD20130060,철근콘크리트,,12.78,0.3,1.1,0.2,1,,2410,128.4681536,34.91773504
석축,3256,명정동,348021491A,통영시,13505,RD20130053,철근콘크리트,,32.43,0.3,1.1,0.3,1,,2411,128.4010084,34.85474472
석축,3257,명정동,348021491A,통영시,13504,RD20130053,철근콘크리트,,122.72,0.3,1,0.2,1,,2412,128.4025285,34.85279976
석축,3258,산양읍,348021890D,통영시,13503,RD20130054,도경석,조경석,10.43,0.3,0.6,0.1,1,,2413,128.3986397,34.80625699
석축,3259,산양읍,348021890D,통영시,13503,RD20130054,도경석,조경석,28.45,0.3,1.6,0.9,1,,2414,128.3986795,34.80646499
석축,3260,산양읍,348021890D,통영시,13520,RD20130054,도경석,,35.53,0.3,1.7,0.3,1,,2415,128.4000291,34.80778304
석축,3261,산양읍,348021981A,통영시,13520,RD20130054,도경석,,10,0.3,0.8,0.2,1,,2416,128.4001996,34.80799322
석축,3262,산양읍,348021981A,통영시,13520,RD20130054,도경석,,20.25,0.3,0.8,0.2,1,,2417,128.4003135,34.8081067
석축,3263,산양읍,348021981A,통영시,13520,RD20130054,철근콘크리트,,18.82,0.3,1,1,1,,2418,128.4009235,34.8085266
석축,3264,산양읍,348021981A,통영시,13520,RD20130054,철근콘크리트,,39.35,0.3,0.5,0.2,1,,2419,128.4008479,34.8085842
석축,3265,산양읍,348021981A,통영시,13520,RD20130054,도경석,,12.17,0.3,1.2,0.8,1,,2420,128.401957,34.80891974
석축,3266,산양읍,348021981A,통영시,13520,RD20130054,도경석,,10.53,0.3,1.2,1.2,1,,2421,128.4021272,34.80895442
석축,3267,산양읍,348021981A,통영시,13520,RD20130054,도경석,,85.51,0.3,1.2,0.3,1,,2422,128.4027137,34.8091033
석축,3268,산양읍,348021981B,통영시,13520,RD20130054,도경석,,17.39,0.3,1.3,0.1,1,,2423,128.4033987,34.80940555
석축,3269,사량면,348012060D,통영시,13501,RD20130059,철근콘크리트,,114.73,0.3,1,0.2,1,,2424,128.24858,34.82032919
석축,3270,사량면,348012060D,통영시,13501,RD20130059,철근콘크리트,,121.93,0.3,1,0.2,1,,2425,128.2484061,34.82007652
석축,3271,사량면,348012060D,통영시,13501,RD20130059,철근콘크리트,,588.95,0.3,1,0.2,1,,2426,128.2466499,34.81759654
석축,3272,미수동,348021941C,통영시,13521,RD20130051,철근콘크리트,,60.18,0,1.5,1.3,1,,2427,128.400568,34.82571229
석축,3273,미수동,348021941C,통영시,13521,RD20130051,철근콘크리트,,25.94,0,1.7,0.2,1,,2428,128.4002654,34.82581902
