버스정류장 명칭,도로명주소,지번주소,위도,경도,기준일 
포진2리,강원도 원주시 문막읍 귀문로 1409,강원도 원주시 문막읍 포진리 1081-9,37.284349,127.813327,2020-11-25
취병1리,강원도 원주시 문막읍 임동길 2,강원도 원주시 문막읍 취병리 896-19,37.309376,127.801222,2020-11-25
석지마을입구,강원도 원주시 문막읍 석지1길 160,강원도 원주시 문막읍 건등리 1660-15,37.319011,127.80875,2020-11-25
복거부락,강원도 원주시 흥업면 범파정길 6,강원도 원주시 흥업면 흥업리 1444-1,37.31282,127.903589,2020-11-25
대성중고교,강원도 원주시 송삼길 212,강원도 원주시 무실동 660-1,37.326441,127.920554,2020-11-25
대성중고교,강원도 원주시 송삼길 209,강원도 원주시 무실동 1127-2,37.326532,127.920589,2020-11-25
이편한세상,강원도 원주시 현충로 213,강원도 원주시 태장동 934-2,37.37303,127.949806,2020-11-25
이편한세상,강원도 원주시 현충로 210,강원도 원주시 태장동 936-8,37.372711,127.94985,2020-11-25
호적골,강원도 원주시 문막읍 동화골길 55,강원도 원주시 문막읍 동화리 328-1,37.322978,127.848163,2020-11-25
경장동,강원도 원주시 지정면 경장길 6,강원도 원주시 지정면 간현리 1226-1,37.34459,127.844373,2020-11-25
새잔말,강원도 원주시 지정면 왕건로 375,강원도 원주시 문막읍 동화리 1501-8,37.343869,127.842268,2020-11-25
항아리집,강원도 원주시 문막읍 명봉산길 10,강원도 원주시 문막읍 건등리 241-36,37.317211,127.830582,2020-11-25
동경이 뒤뜰삼거리,강원도 원주시 문막읍 명봉산길 46-3,강원도 원주시 문막읍 건등리 248-26,37.314286,127.832044,2020-11-25
범파정사거리,강원도 원주시 흥업면 범파정길 2,강원도 원주시 흥업면 흥업리 1541-3,37.313062,127.904781,2020-11-25
메나교,강원도 원주시 문막읍 명봉산길 114,강원도 원주시 문막읍 건등리 137-6,37.312029,127.836983,2020-11-25
호적골,강원도 원주시 문막읍 동화골길 55,강원도 원주시 문막읍 동화리 334-2,37.322985,127.847961,2020-11-25
동화골삼거리,강원도 원주시 문막읍 동화골길 25,강원도 원주시 문막읍 동화리 559-4,37.325132,127.845122,2020-11-25
문막공단(공단관리사무소),강원도 원주시 문막읍 문막공단길 45,강원도 원주시 문막읍 반계리 5,37.29809,127.804013,2020-11-25
마현동(상),강원도 원주시 문막읍 왕건로 280-1,강원도 원주시 문막읍 동화리 883-2,37.343384,127.835592,2020-11-25
반곡이편한세상,강원도 원주시 오리현길 57,강원도 원주시 반곡동 1454-5,37.338651,127.972099,2020-11-25
반곡이편한세상,강원도 원주시 오리현길 54,강원도 원주시 반곡동 2068,37.338598,127.971846,2020-11-25
지샘물,강원도 원주시 문막읍 지샘등안길 46-7,강원도 원주시 문막읍 건등리 1159-1,37.322157,127.811759,2020-11-25
고리골,강원도 원주시 소초면 둔둔로 369,강원도 원주시 소초면 둔둔리 559-3,37.452752,127.988479,2020-11-25
갓바위,강원도 원주시 소초면 갓바우길 97-8,강원도 원주시 소초면 수암리 1646,37.388454,127.967798,2020-11-25
갓바위,강원도 원주시 소초면 갓바우길 97-8,강원도 원주시 소초면 수암리 산 138,37.388511,127.967817,2020-11-25
화실유암사거리,강원도 원주시 화실유암길 6,강원도 원주시 봉산동 529-1,37.348165,127.976072,2020-11-25
뉴스테이아파트,강원도 원주시 태장공단길 54-14,강원도 원주시 태장동 1720-2,37.4066,127.945687,2020-11-25
섭재마을회관,강원도 원주시 섭재삼보길 96,강원도 원주시 관설동 440-1,37.306994,127.984824,2020-11-25
섭재마을회관,강원도 원주시 섭재삼보길 96,강원도 원주시 관설동 386-1,37.307059,127.984806,2020-11-25
너라우들,강원도 원주시 소초면 장수2로 282,강원도 원주시 소초면 수암리 842-6,37.398818,127.983466,2020-11-25
약수터,강원도 원주시 고문골길 113,강원도 원주시 행구동 76-1,37.336988,128.010187,2020-11-25
문막2리,강원도 원주시 문막읍 문막시장1길 16,강원도 원주시 문막읍 문막리 304,37.307884,127.817141,2020-11-25
원주산림항공관리소,강원도 원주시 호저면 칠봉로 109-15,강원도 원주시 호저면 주산리 산 94-2,37.414732,127.91401,2020-11-25
원주산림항공관리소,강원도 원주시 호저면 칠봉로 109-15,강원도 원주시 호저면 주산리 산 92,37.414979,127.913678,2020-11-25
경동대학교,강원도 원주시 문막읍 견훤로 841,강원도 원주시 문막읍 후용리 882,37.265244,127.796004,2020-11-25
경동대학교,강원도 원주시 문막읍 법후로 863,강원도 원주시 문막읍 후용리 882,37.264947,127.796156,2020-11-25
평심원,강원도 원주시 지정면 지정로 717,강원도 원주시 지정면 안창리 856,37.346876,127.812563,2020-11-25
능촌,강원도 원주시 지정면 지정로 614,강원도 원주시 지정면 안창리 368-6,37.343945,127.821952,2020-11-25
한울타리,강원도 원주시 지정면 지정로 785,강원도 원주시 지정면 안창리 산 12-21,37.349406,127.805813,2020-11-25
포진2리,강원도 원주시 문막읍 귀문로 1409,강원도 원주시 문막읍 포진리 704-5,37.284544,127.813207,2020-11-25
한울타리,강원도 원주시 지정면 지정로 785,강원도 원주시 지정면 안창리 856,37.349036,127.806116,2020-11-25
용곡교,강원도 원주시 호저면 칠봉로 672,강원도 원주시 호저면 용곡리 506-2,37.447585,127.892378,2020-11-25
경동대(교내),강원도 원주시 문막읍 견훤로 815,강원도 원주시 문막읍 후용리 882,37.265686,127.794092,2020-11-25
KT강원본부,강원도 원주시 치악로 1476,강원도 원주시 단구동 1435,37.316902,127.969119,2020-11-25
단계이안아파트,강원도 원주시 모란1길 51,강원도 원주시 단계동 1166,37.361218,127.934087,2020-11-25
백운농원,강원도 원주시 부론면 손비로 202,강원도 원주시 부론면 손곡리 산 129-1,37.219637,127.805659,2020-11-25
간현관광지앞,강원도 원주시 지정면 간현로 205,강원도 원주시 지정면 간현리 1041-3,37.363947,127.834745,2020-11-25
원주축협,강원도 원주시 원일로 242,강원도 원주시 학성동 469-1,37.357496,127.943016,2020-11-25
세인트파크,강원도 원주시 현충로58번길 79,강원도 원주시 태장동 129-44,37.363431,127.961894,2020-11-25
원주축협,강원도 원주시 원일로 242,강원도 원주시 학성동 986-16,37.357393,127.942799,2020-11-25
반곡아이파크,강원도 원주시 늘품로 201,강원도 원주시 반곡동 1774-3,37.332867,127.964208,2020-11-25
진양제약,강원도 원주시 지정면 신평로 34,강원도 원주시 지정면 신평리 1090,37.377576,127.888725,2020-11-25
통일사거리,강원도 원주시 늘품로 156,강원도 원주시 단구동 196-6,37.3315,127.959013,2020-11-25
롯데캐슬,강원도 원주시 지정면 가곡로 50-1,강원도 원주시 지정면 가곡리 1537,37.377136,127.878871,2020-11-25
마가렛직업재활원,강원도 원주시 반곡길 152,강원도 원주시 반곡동 107-62,37.330431,127.969486,2020-11-25
반곡아이파크,강원도 원주시 늘품로 201,강원도 원주시 반곡동 1324-9,37.332651,127.964309,2020-11-25
통일사거리,강원도 원주시 늘품로 156,강원도 원주시 단구동 610-1,37.331324,127.959109,2020-11-25
거울못공원,강원도 원주시 지정면 신지정로 123-18,강원도 원주시 지정면 가곡리 1538,37.375719,127.880161,2020-11-25
늘품사거리,강원도 원주시 관후길 43-8,강원도 원주시 단구동 584-7,37.328532,127.954893,2020-11-25
마가렛직업재활원,강원도 원주시 반곡길 152,강원도 원주시 반곡동 1617-8,37.330547,127.969677,2020-11-25
굴다리,강원도 원주시 지정면 신평로 33,강원도 원주시 지정면 신평리 1090,37.377153,127.886716,2020-11-25
기업사거리,강원도 원주시 지정면 신지정로 205-6,강원도 원주시 지정면 가곡리 1357-2,37.372676,127.872325,2020-11-25
인성메디컬,강원도 원주시 지정면 기업도시로 168,강원도 원주시 지정면 가곡리 1332,37.371751,127.879073,2020-11-25
거울못공원,강원도 원주시 지정면 신지정로 153-7,강원도 원주시 지정면 가곡리 1413,37.374381,127.879493,2020-11-25
아시모리코리아,강원도 원주시 지정면 도원로 134,강원도 원주시 지정면 신평리 1090,37.374416,127.88364,2020-11-25
거울못공원,강원도 원주시 지정면 신지정로 172,강원도 원주시 지정면 가곡리 1340-1,37.374231,127.87795,2020-11-25
롯데캐슬2차,강원도 원주시 지정면 가곡로 70-1,강원도 원주시 지정면 가곡리 1531-2,37.377498,127.876156,2020-11-25
롯데캐슬2차,강원도 원주시 지정면 가곡로 87,강원도 원주시 지정면 가곡리 1534,37.378333,127.875477,2020-11-25
영산성당,강원도 원주시 호저면 광학로 30,강원도 원주시 호저면 광격리 847-6,37.451387,127.931232,2020-11-25
중흥2단지,강원도 원주시 제천북로18길 1,강원도 원주시 반곡동 2047-1,37.319142,127.974133,2020-11-25
영산성당,강원도 원주시 호저면 광학로 30,강원도 원주시 호저면 광격리 847-2,37.451412,127.931135,2020-11-25
솔샘초등학교,강원도 원주시 무실로 382-2,강원도 원주시 무실동 1863-2,37.329954,127.928693,2020-11-25
가스충전소,강원도 원주시 지정면 기업도시로 120,강원도 원주시 지정면 신평리 1057,37.372865,127.881962,2020-11-25
네오플램,강원도 원주시 지정면 신평로 34,강원도 원주시 지정면 신평리 1110,37.378159,127.890128,2020-11-25
상초구,강원도 원주시 소초면 상초구길 47,강원도 원주시 소초면 흥양리 765,37.379657,128.008103,2020-11-25
솔샘초등학교,강원도 원주시 제원로6길 10,강원도 원주시 무실동 1862,37.329487,127.928441,2020-11-25
푸른숨LH3단지,강원도 원주시 배울로 49,강원도 원주시 반곡동 2049-8,37.320996,127.975736,2020-11-25
상초구,강원도 원주시 소초면 상초구길 47,강원도 원주시 소초면 흥양리 771,37.379719,128.007683,2020-11-25
네오플램,강원도 원주시 지정면 기업도시로 3,강원도 원주시 지정면 신평리 1090,37.378102,127.892886,2020-11-25
푸른숨LH3단지,강원도 원주시 배울로 50-1,강원도 원주시 반곡동 2047-4,37.320818,127.976228,2020-11-25
가스충전소,강원도 원주시 지정면 기업도시로 120,강원도 원주시 지정면 가곡리 1329,37.373047,127.881669,2020-11-25
사제보건소,강원도 원주시 흥업면 사제로 422,강원도 원주시 흥업면 사제리 492-3,37.327514,127.887713,2020-11-25
금창리경로당,강원도 원주시 신림면 치악로 255,강원도 원주시 신림면 금창리 143-2,37.243985,128.061415,2020-11-25
입춘로사거리,강원도 원주시 제천북로3길 16,강원도 원주시 반곡동 1863,37.326288,127.978533,2020-11-25
칠봉암,강원도 원주시 신림면 치악로 457-1,강원도 원주시 신림면 금창리 515-3,37.256096,128.045408,2020-11-25
입춘로사거리,강원도 원주시 제천북로3길 14-1,강원도 원주시 반곡동 1865-5,37.326354,127.978907,2020-11-25
금창리경로당,강원도 원주시 신림면 치악로 255,강원도 원주시 신림면 금창리 141,37.243902,128.06122,2020-11-25
슬안동,강원도 원주시 지정면 지정로 860,강원도 원주시 지정면 안창리 산 13-3,37.353062,127.80027,2020-11-25
정감,강원도 원주시 지정면 지정로 560-9,강원도 원주시 지정면 안창리 111-9,37.345199,127.827587,2020-11-25
월운,강원도 원주시 지정면 지정로 370,강원도 원주시 지정면 안창리 15-1,37.361226,127.831103,2020-11-25
월운,강원도 원주시 지정면 월운길 10-1,강원도 원주시 지정면 안창리 187-4,37.351742,127.8294,2020-11-25
비두냄이,강원도 원주시 문막읍 귀문로 998,강원도 원주시 문막읍 비두리 956-9,37.254619,127.835054,2020-11-25
수청동마을앞,강원도 원주시 지정면 원양2로 256,강원도 원주시 지정면 안창리 산 24,37.362508,127.778397,2020-11-25
넓은터,강원도 원주시 문막읍 귀문로 892-17,강원도 원주시 문막읍 비두리 1285,37.245896,127.838236,2020-11-25
위병봉기기념탑,강원도 원주시 지정면 지정로 661,강원도 원주시 지정면 안창리 546-3,37.344341,127.818341,2020-11-25
관설동 종점,강원도 원주시 치악로 1249,강원도 원주시 관설동 310-1,37.300581,127.982576,2020-11-25
관설동 종점,강원도 원주시 치악로 1250,강원도 원주시 관설동 312-18,37.300554,127.982875,2020-11-25
배울마을,강원도 원주시 영랑길 124,강원도 원주시 행구동 산 176-6,37.339131,127.984171,2020-11-25
요진보네르카운티,강원도 원주시 시청로 40,강원도 원주시 무실동 1680,37.338011,127.923298,2020-11-25
국민건강보험공단,강원도 원주시 건강로 31,강원도 원주시 반곡동 1913-6,37.324646,127.987641,2020-11-25
코아루시티,강원도 원주시 양지로 64,강원도 원주시 반곡동 1891,37.326959,127.984752,2020-11-25
국민건강보험공단,강원도 원주시 건강로 31,강원도 원주시 반곡동 1894-5,37.324676,127.98729,2020-11-25
코아루시티,강원도 원주시 제천북로21길 21,강원도 원주시 반곡동 1891,37.327049,127.984403,2020-11-25
이운리,강원도 원주시 지정면 원양2로 146,강원도 원주시 지정면 안창리 758-2,37.353814,127.784888,2020-11-25
장양리 차고지,강원도 원주시 소초면 북원로 3112,강원도 원주시 소초면 장양리 948-4,37.419068,127.9627,2020-11-25
레일파크,강원도 원주시 지정면 간현로 160,강원도 원주시 지정면 간현리 1120,37.363341,127.837697,2020-11-25
푸른숨LH9단지,강원도 원주시 혁신로 346-3,강원도 원주시 반곡동 1818-12,37.335245,127.985507,2020-11-25
부영8단지,강원도 원주시 혁신로 346-3,강원도 원주시 반곡동 1819,37.335937,127.985756,2020-11-25
작동마을,강원도 원주시 지정면 조엄로 43,강원도 원주시 지정면 간현리 205,37.348846,127.851234,2020-11-25
새순수련원,강원도 원주시 지정면 지정로 975,강원도 원주시 지정면 판대리 155-3,37.36384,127.800453,2020-11-25
