위도,경도,데이터기준일자,highway,support,light_method,light:lit,light:shape,light:tilt
37.480964,126.507065,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4808,126.507147,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.480637,126.507235,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.480474,126.507337,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.480267,126.507469,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.480093,126.507592,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47993,126.507728,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.479775,126.507852,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.479611,126.507964,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.479466,126.508108,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.479316,126.508268,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.479177,126.508462,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.479026,126.508646,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478875,126.508856,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478763,126.509017,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478644,126.509197,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478523,126.509385,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478414,126.509571,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478306,126.509752,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478197,126.509925,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478088,126.510107,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477979,126.510287,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477872,126.510472,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477765,126.510656,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477656,126.510836,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477533,126.51103,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477387,126.511224,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477268,126.51143,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47714,126.51157,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477506,126.511674,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477633,126.511465,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477756,126.511261,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477878,126.51105,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477989,126.51088,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478097,126.510684,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478204,126.510514,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478314,126.51032,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47842,126.510156,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478526,126.509977,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478633,126.509791,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478748,126.509614,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478856,126.509431,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.478973,126.509259,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.479091,126.50909,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.479238,126.508898,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.479367,126.508746,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.479511,126.508612,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.479655,126.508469,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.479793,126.508327,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.479936,126.508181,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.480072,126.508036,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.480228,126.50792,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.480377,126.507804,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.480534,126.507692,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477436,126.511801,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476943,126.51183,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476873,126.511998,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476763,126.51219,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47666,126.51236,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476551,126.512542,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47645,126.512724,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476337,126.512899,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476231,126.513081,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476125,126.513261,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476018,126.513433,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475907,126.513605,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475788,126.513774,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475675,126.51396,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475572,126.514135,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475474,126.514336,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475377,126.514514,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475271,126.514693,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475162,126.514886,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475048,126.515067,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474938,126.515168,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474677,126.515672,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47459,126.515867,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474487,126.516051,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474381,126.516231,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47427,126.516413,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474554,126.516688,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474686,126.516491,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474777,126.516328,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474926,126.516098,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475011,126.515991,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475302,126.515528,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475371,126.515365,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475504,126.515162,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475588,126.514999,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475716,126.514807,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475805,126.514636,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475933,126.514468,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476042,126.514299,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476162,126.514093,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476249,126.513934,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47634,126.513739,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476442,126.513566,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47655,126.51338,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47666,126.513206,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476765,126.513021,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476871,126.512844,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476989,126.512672,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477108,126.512499,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477216,126.512323,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477301,126.512169,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474166,126.516608,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474071,126.516825,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473969,126.517015,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473867,126.517222,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473773,126.517449,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473672,126.517673,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473591,126.517927,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473555,126.518177,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473509,126.518426,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47348,126.518688,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473454,126.518924,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473431,126.519153,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473437,126.519396,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473464,126.51964,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473518,126.519886,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473568,126.520144,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473622,126.52036,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473683,126.520571,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473758,126.520783,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473838,126.520986,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473914,126.52119,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473992,126.521392,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474059,126.521606,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474128,126.521827,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474205,126.522034,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474238,126.522173,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474562,126.521976,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474471,126.521867,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474404,126.52168,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474327,126.521478,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474246,126.521277,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474171,126.521069,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474089,126.520868,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474012,126.520663,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473938,126.520461,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473875,126.520241,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473825,126.520052,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473786,126.519842,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473771,126.519614,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473763,126.519391,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473753,126.519139,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473752,126.518936,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473744,126.518712,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473774,126.518488,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473816,126.518267,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473885,126.518077,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.473959,126.517844,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474014,126.517591,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474101,126.517387,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474197,126.5172,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47431,126.517025,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474439,126.516868,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474371,126.522414,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474476,126.522648,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47455,126.522837,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474631,126.523049,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474715,126.523281,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474795,126.523478,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474867,126.523689,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474954,126.523869,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475017,126.524094,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475083,126.524296,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475157,126.524509,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475221,126.524718,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475282,126.524936,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475337,126.525113,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475385,126.525347,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475441,126.525553,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475501,126.525771,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475573,126.52598,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47564,126.526191,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475697,126.526402,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475759,126.526628,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475809,126.526834,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475867,126.527048,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475921,126.527262,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475981,126.527478,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476036,126.527688,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476094,126.527905,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476345,126.527786,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47629,126.527572,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476231,126.527362,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476176,126.52714,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476122,126.526927,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476063,126.526713,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476007,126.526498,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475951,126.526284,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475892,126.526071,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475836,126.525851,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475778,126.52564,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475719,126.525426,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475704,126.525226,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475623,126.52499,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475559,126.524781,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475482,126.524571,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475396,126.524376,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47533,126.524167,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475261,126.52396,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475185,126.523751,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475117,126.523545,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.475037,126.523341,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47496,126.523131,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474893,126.522921,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474821,126.522688,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474732,126.52246,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.474706,126.522293,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476194,126.527965,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476137,126.528125,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476184,126.528346,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47624,126.528559,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476282,126.528771,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476369,126.529031,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476444,126.529233,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.4765,126.529448,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476557,126.529657,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476612,126.529871,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476671,126.53009,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476727,126.530301,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476788,126.530518,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.47684,126.530735,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476897,126.530948,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.476952,126.531161,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
37.477012,126.531376,2020-10-15,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,-90
